user,lat,lon,user, tweetid, tweetcontent, date
43944116,41.318579,-72.89875,,,,
32188051,29.744586,-95.376583,,,,
32573077,38.105657,-82.570043,,,,
22434073,36.095217,-86.697151,,,,
87819929,34.198316,-90.553677,,,,
27928218,41.662945,-72.77024,,,,
26173266,33.999649,-84.525557,,,,
28649117,32.879047,-96.632532,,,,
31663775,40.682436,-73.947192,,,,
14485153,40.440599,-79.999554,,,,
24938147,34.105275,-118.348842,,,,
43748336,43.847926,-79.25761,,,,
54716070,41.724249,-87.623881,,,,
27338409,31.424889,-100.492537,,,,
36842439,33.543256,-111.920887,,,,
69379756,30.460126,-81.672952,,,,
40236024,43.61223,-79.618579,,,,
19723597,33.844758,-118.055496,,,,
24020663,38.981532,-76.549459,,,,
23258809,40.717826,-74.244969,,,,
23905978,41.62242,-87.54752,,,,
33769147,40.613707,-74.070188,,,,
25472216,34.465119,-117.39648,,,,
16284618,43.279719,-79.893601,,,,
43744037,38.83505,-77.448117,,,,
38913729,40.850277,-73.913774,,,,
34104042,43.375346,-79.727035,,,,
34064071,40.677644,-73.807723,,,,
39012040,40.824675,-73.966704,,,,
52628428,39.182798,-76.713555,,,,
29140682,32.318686,-86.141972,,,,
23676762,35.953136,-77.840809,,,,
21235406,40.750332,-74.006249,,,,
59926223,25.786527,-80.279099,,,,
73008848,40.474833,-80.004077,,,,
35153617,37.521029,-121.955185,,,,
26904274,34.055799,-117.297466,,,,
67315412,41.472146,-81.614882,,,,
37717717,40.820536,-73.89201,,,,
64325334,33.885989,-84.378385,,,,
56616569,37.777525,-89.320334,,,,
28647718,33.837517,-118.002662,,,,
20940505,28.481489,-81.471343,,,,
15754970,41.732956,-87.58569,,,,
54451554,40.724713,-73.997455,,,,
28477149,35.308114,-80.71998,,,,
59344990,39.178291,-85.302522,,,,
15222496,35.949812,-84.064583,,,,
30907344,26.332584,-80.151317,,,,
21753646,32.868485,-96.998654,,,,
67782372,41.012487,-73.722639,,,,
19556069,41.1772,-81.61537,,,,
24651494,40.718401,-74.287526,,,,
30402281,37.290065,-77.268921,,,,
42695433,29.455403,-98.642269,,,,
23226094,39.907693,-75.243439,,,,
30496381,38.052559,-121.400799,,,,
39569136,41.537619,-81.519565,,,,
34350835,35.835533,-78.661927,,,,
21423742,35.121935,-85.133825,,,,
14968567,41.858575,-87.645056,,,,
51480191,40.530947,-74.430722,,,,
52233981,42.373393,-82.949472,,,,
3688191,36.240691,-115.079572,,,,
15165184,34.662609,-118.129481,,,,
24077190,34.48261,-89.0165,,,,
36505347,42.535845,-82.919128,,,,
35920854,33.882007,-118.350843,,,,
43280135,34.568573,-118.102679,,,,
32686225,29.636151,-82.333535,,,,
26814218,40.736351,-73.251395,,,,
25691915,40.929749,-74.341374,,,,
15599372,40.733206,-73.993751,,,,
16582413,36.88248,-76.29521,,,,
47376142,33.740792,-84.407478,,,,
18777874,34.134468,-118.275932,,,,
15971971,33.716396,-112.175612,,,,
18892565,42.37387,-72.530173,,,,
42583833,33.891595,-118.289803,,,,
34834204,38.991217,-76.829031,,,,
56018717,33.836095,-84.342744,,,,
34105120,40.671813,-73.877955,,,,
70787376,39.291111,-76.750758,,,,
69969698,40.688911,-73.632164,,,,
49228763,35.920479,-77.839007,,,,
49383209,33.98553,-118.350657,,,,
16721543,35.020525,-85.197968,,,,
36436957,29.768589,-95.337734,,,,
13485872,35.465862,-97.511354,,,,
15126850,33.807438,-84.417853,,,,
42567474,32.392811,-90.126686,,,,
75908915,42.277456,-71.073285,,,,
28772148,32.674188,-97.157272,,,,
48719670,38.430827,-82.37974,,,,
19895945,40.714269,-74.005972,,,,
33277752,33.647236,-112.046403,,,,
28493627,38.276496,-104.563312,,,,
34408253,40.65395,-73.882216,,,,
22095679,40.358739,-80.107954,,,,
15697732,36.077305,-86.944518,,,,
29151763,43.50707,-96.785904,,,,
44500806,40.658788,-73.855311,,,,
23390023,40.809846,-73.938299,,,,
31459144,42.998669,-82.423595,,,,
33105737,40.572954,-74.170184,,,,
15708471,33.685858,-112.118345,,,,
52179266,37.704337,-122.469981,,,,
92859323,36.795335,-76.179255,,,,
22898511,40.799294,-73.966334,,,,
32057168,36.19606,-86.750582,,,,
13018962,29.741498,-95.430226,,,,
14130147,41.954922,-87.680624,,,,
41715540,40.664781,-73.894136,,,,
76466005,40.776207,-74.043392,,,,
23856982,40.655947,-73.981268,,,,
59287383,40.70902,-74.187945,,,,
44363545,41.851272,-87.624632,,,,
42747737,40.677918,-73.937392,,,,
53938010,40.822865,-73.94193,,,,
57173852,44.981987,-93.270448,,,,
31215930,37.195166,-77.459292,,,,
18868062,35.30129,-80.909952,,,,
47769439,25.780182,-80.133035,,,,
72451937,40.702754,-80.278684,,,,
78636898,37.769372,-120.839224,,,,
17199419,33.667148,-93.634061,,,,
38750052,36.052259,-76.690897,,,,
26521616,32.754362,-79.972934,,,,
70629009,33.942644,-118.350074,,,,
27101032,44.029857,-75.778244,,,,
12813702,30.33787,-97.71628,,,,
26929003,33.765511,-118.167449,,,,
60224358,31.843234,-106.44386,,,,
34482881,40.802693,-73.958477,,,,
22490709,32.636634,-84.885122,,,,
23619641,40.714269,-74.005972,,,,
47187825,40.756611,-73.85348,,,,
9561972,38.997337,-76.997164,,,,
70264693,33.690249,-84.1514,,,,
31426422,32.997944,-96.830289,,,,
56485751,40.684156,-73.942656,,,,
27162260,35.005582,-80.679465,,,,
54290298,37.175162,-77.298075,,,,
74819451,40.75,-73.997,,,,
17968106,40.764726,-73.984339,,,,
29484927,41.04345,-85.248838,,,,
16582529,33.902013,-84.783484,,,,
19736450,38.305794,-85.562751,,,,
25413507,40.659036,-73.7998,,,,
36603781,40.621812,-73.924524,,,,
39700358,30.246212,-92.925752,,,,
63817608,41.598569,-87.19169,,,,
28220396,32.074645,-84.209848,,,,
14501770,40.763832,-111.831822,,,,
40658583,38.617735,-90.219304,,,,
49511900,40.66076,-73.894957,,,,
16232770,36.078067,-115.294614,,,,
25159887,40.72451,-74.255841,,,,
54316013,40.7348,-73.814838,,,,
9406352,32.695896,-96.866128,,,,
38684561,37.706563,-122.123203,,,,
25995420,33.863049,-83.983382,,,,
63226179,42.332488,-83.138751,,,,
33695636,40.700128,-73.692429,,,,
68053571,41.910595,-87.698099,,,,
25880470,40.639223,-73.91996,,,,
20932505,33.934,-117.40738,,,,
21710746,40.679517,-73.898886,,,,
57649051,38.986479,-76.854698,,,,
14526366,39.277508,-84.472297,,,,
39160816,42.282834,-83.139195,,,,
47663010,41.938698,-87.715667,,,,
60090275,33.989295,-118.391955,,,,
18518179,33.995996,-118.329934,,,,
67419121,37.8744245,-122.1846215,,,,
16585955,36.456824,-77.655123,,,,
40585130,34.141555,-118.229005,,,,
19548075,35.342729,-97.517272,,,,
30222253,40.281822,-74.335855,,,,
26298286,36.320165,-119.772346,,,,
27748272,40.696098,-112.013271,,,,
70551474,40.687476,-73.411832,,,,
17927218,40.751205,-74.05847,,,,
51742644,40.657431,-73.95263,,,,
64882614,32.610215,-83.739833,,,,
32737207,26.679005,-78.988869,,,,
29894584,33.486058,-82.07918,,,,
18164724,35.927822,-84.121699,,,,
48547770,40.636918,-73.88077,,,,
15615647,33.920491,-117.458993,,,,
44181437,43.053808,-77.387035,,,,
35530687,26.209076,-80.157661,,,,
51783616,33.89907,-118.34444,,,,
22890434,25.834223,-80.37661,,,,
24332227,28.613542,-81.275667,,,,
33351620,38.402395,-90.381179,,,,
31647685,40.816697,-73.899674,,,,
16435142,42.012975,-87.749013,,,,
28092359,42.308897,-87.849065,,,,
14493641,39.056871,-84.240043,,,,
19474378,35.297263,-78.604057,,,,
46463991,38.815013,-77.519366,,,,
29911215,45.07998,-93.29892,,,,
42469326,48.017905,-116.633905,,,,
34701645,34.043755,-118.467808,,,,
35915728,34.082919,-118.34509,,,,
35645746,46.866933,-113.976713,,,,
23111636,33.804169,-117.006533,,,,
19949525,43.88771,-78.87913,,,,
12601302,40.64188,-73.97953,,,,
31180761,40.704349,-73.614157,,,,
36906970,37.306874,-121.849218,,,,
17565659,40.059222,-79.898989,,,,
25295866,40.800754,-73.955345,,,,
27715551,34.018113,-118.076168,,,,
30107616,41.080702,-81.486194,,,,
34559157,36.161633,-115.092151,,,,
39159780,25.789242,-80.13041,,,,
18188261,33.851202,-84.602422,,,,
810504,33.77522,-118.17443,,,,
33108305,36.319907,-82.362676,,,,
76109936,40.669422,-73.743395,,,,
24045546,34.05363,-118.46737,,,,
24127468,39.944956,-83.24975,,,,
43026414,30.190007,-85.681365,,,,
32499695,38.109443,-122.209148,,,,
30803953,43.946718,-92.26394,,,,
18647026,33.97318,-84.02873,,,,
40888311,33.323841,-111.732806,,,,
29796346,40.771456,-73.873131,,,,
20626431,35.641109,-97.546114,,,,
39641286,39.963561,-75.042905,,,,
31325594,40.744554,-73.318397,,,,
38897663,33.979494,-118.376569,,,,
18401857,40.727386,-73.990378,,,,
29747202,39.951653,-75.199885,,,,
73426947,43.912934,-78.869193,,,,
19173133,34.014821,-118.420351,,,,
21776389,32.75578,-117.14605,,,,
19859270,33.789488,-118.192343,,,,
23955464,45.00894,-93.295327,,,,
59652695,40.737261,-73.604113,,,,
20285452,37.322565,-79.264608,,,,
24881165,39.049966,-84.61943,,,,
39847953,32.826706,-117.116558,,,,
44083218,40.605602,-73.917848,,,,
28477459,40.686806,-73.616046,,,,
22890516,34.068993,-118.30878,,,,
28854293,33.640158,-117.954661,,,,
26093590,40.70707,-73.698273,,,,
78202907,40.709219,-73.959738,,,,
37111452,40.645305,-73.898057,,,,
54429727,42.28979,-71.058164,,,,
70455429,27.673974,-97.28637,,,,
21264012,39.005871,-77.049109,,,,
18895195,40.68532,-73.954874,,,,
51308580,26.107575,-80.149146,,,,
30279717,38.897788,-77.03682,,,,
27682855,47.87499,-95.124052,,,,
25380904,36.854045,-76.4314,,,,
39929897,41.525931,-88.120171,,,,
25244182,33.17638,-117.252497,,,,
29902892,40.742826,-73.988567,,,,
23267374,40.721654,-73.756325,,,,
49645615,40.6662,-73.758265,,,,
25856048,42.314188,-83.309253,,,,
25651249,33.214787,-87.546888,,,,
17565746,28.029748,-82.446637,,,,
28985396,39.20475,-85.91494,,,,
63219768,41.062197,-73.86104,,,,
64292921,33.461851,-112.057125,,,,
19359802,32.85564,-96.557916,,,,
16043018,40.255605,-83.177427,,,,
28747839,33.408431,-91.018184,,,,
53676096,25.98707,-80.340477,,,,
27682882,33.499364,-117.143964,,,,
17287235,40.703028,-73.98437,,,,
16648260,30.290157,-90.990593,,,,
28960837,33.911684,-84.205139,,,,
28387398,40.692564,-73.927634,,,,
24930376,38.618496,-90.27711,,,,
27150409,28.541823,-81.381601,,,,
33826890,40.711699,-74.090432,,,,
73295947,26.84515,-80.061026,,,,
49637453,36.867618,-76.299757,,,,
25946871,39.442113,-76.634005,,,,
30566481,34.197932,-79.641345,,,,
20027617,42.373252,-71.760105,,,,
49113172,34.242248,-118.535717,,,,
24832087,37.034965,-76.345567,,,,
34056280,40.911109,-73.857224,,,,
1312861,45.576568,-122.561294,,,,
19982430,34.698443,-82.231102,,,,
21632816,40.808451,-73.855954,,,,
17516640,40.648092,-73.783313,,,,
56854625,40.073509,-75.030903,,,,
53921891,40.598333,-74.068514,,,,
21981284,38.96865,-94.4767,,,,
26683493,27.905697,-82.614269,,,,
42526823,40.617827,-74.250818,,,,
26175594,40.76095,-73.85817,,,,
17606763,40.67226,-73.978625,,,,
38742124,35.816781,-81.284681,,,,
36194413,40.760748,-73.969188,,,,
44443761,40.693904,-73.951845,,,,
23767154,40.849051,-73.939155,,,,
18319476,40.430059,-74.135588,,,,
14911605,38.022423,-97.467302,,,,
54028407,40.885649,-73.859796,,,,
18876539,36.667894,-88.486119,,,,
59622569,35.270359,-80.899911,,,,
44517088,40.792479,-73.647179,,,,
25954431,37.058251,-76.330126,,,,
38267010,40.847916,-73.907199,,,,
56944779,37.99947,-121.809452,,,,
50743436,39.337771,-81.53958,,,,
63051024,41.041575,-73.786534,,,,
58919055,34.270263,-119.239892,,,,
49219728,36.77439,-119.864097,,,,
26667154,26.635866,-80.226218,,,,
18782786,41.995278,-91.654668,,,,
53850478,41.098277,-75.321942,,,,
11282582,33.278307,-111.794084,,,,
72191001,30.083213,-94.144798,,,,
23939225,32.904176,-97.032711,,,,
18608751,45.446389,-75.676653,,,,
20940956,37.077379,-76.445144,,,,
52488351,40.680451,-73.971628,,,,
41543840,26.339201,-98.14686,,,,
23333027,40.428883,-79.983318,,,,
65325220,40.673217,-73.890928,,,,
57493670,40.679385,-73.990232,,,,
33409191,40.751141,-73.986918,,,,
35421849,38.673329,-90.453272,,,,
19261127,34.053767,-118.305532,,,,
19400876,39.378634,-74.43153,,,,
44492974,34.036481,-118.152011,,,,
31467174,40.696336,-73.837629,,,,
42166448,33.829402,-118.183793,,,,
32549042,39.599648,-81.459615,,,,
19679411,40.816786,-73.859884,,,,
31295668,40.896491,-73.980335,,,,
9178142,34.823909,-114.60109,,,,
36563126,39.839585,-75.439915,,,,
97511608,41.122921,-74.051066,,,,
64809145,41.951596,-87.65314,,,,
38435258,37.530915,-77.427943,,,,
61213727,25.902995,-80.274388,,,,
22259903,39.056871,-84.240043,,,,
19753152,43.268406,-79.941836,,,,
63265824,25.794484,-80.161985,,,,
23226563,33.880826,-117.551462,,,,
43747524,34.10136,-118.32202,,,,
29575365,31.514,-97.18547,,,,
14551240,38.777944,-76.996334,,,,
46926025,26.217386,-80.22281,,,,
32606411,40.72787,-74.001624,,,,
21366989,36.146847,-86.743337,,,,
4286671,42.418267,-90.43402,,,,
17361106,40.669025,-73.982296,,,,
59033812,34.095491,-118.277842,,,,
27814101,31.568584,-93.492629,,,,
33712342,40.71203,-73.978917,,,,
65833175,32.626219,-116.982831,,,,
41486552,39.093855,-76.842812,,,,
24594649,41.587864,-73.003189,,,,
19170958,36.101043,-115.166797,,,,
43616479,40.926253,-74.174552,,,,
38301923,41.556204,-87.683997,,,,
16774944,35.242195,-85.167498,,,,
17443043,37.613983,-77.495955,,,,
26290404,43.594174,-79.714878,,,,
31483028,40.680138,-73.782796,,,,
13259132,42.011515,-93.670361,,,,
23783658,37.43422,-77.437426,,,,
69581863,39.977722,-75.15719,,,,
4450541,33.800536,-118.008776,,,,
27894141,33.967998,-81.0102,,,,
22137072,33.506419,-112.042349,,,,
23073881,45.385022,-75.696483,,,,
31492338,40.121933,-80.704627,,,,
51230419,29.215979,-81.026778,,,,
28477686,39.088092,-94.544414,,,,
38365431,32.212701,-110.964343,,,,
7686392,42.374541,-72.537945,,,,
38553851,35.231436,-80.921665,,,,
16375211,43.67815,-79.705618,,,,
24840446,25.371254,-80.462968,,,,
24536789,33.840945,-84.364551,,,,
26970368,40.697676,-73.84466,,,,
53594369,26.186038,-98.246303,,,,
35555586,43.213983,-77.426758,,,,
28281091,36.853401,-76.299062,,,,
22661380,42.497991,-83.040608,,,,
22087941,39.919892,-86.210481,,,,
39831815,33.979513,-118.429281,,,,
18721033,38.981818,-77.432946,,,,
17312011,41.523806,-73.892531,,,,
23554317,30.804168,-88.600663,,,,
26896654,36.976892,-79.933565,,,,
23169295,42.434092,-123.173178,,,,
10406162,40.163631,-75.361571,,,,
31557907,36.817279,-76.2025,,,,
26519828,33.391009,-111.802764,,,,
45648149,28.492896,-81.243342,,,,
27191574,29.632544,-95.527776,,,,
35374809,38.736042,-121.276946,,,,
17107224,34.071581,-117.911252,,,,
34516698,25.893232,-80.209675,,,,
59033883,37.400018,-122.101562,,,,
20441374,34.777767,-82.322021,,,,
30173472,40.833538,-73.873645,,,,
58050851,40.590338,-111.806811,,,,
25039238,43.760626,-79.223514,,,,
52518783,37.502868,-77.512743,,,,
52128039,28.36794,-81.389405,,,,
15065038,41.703091,-86.18685,,,,
29321513,37.481888,-77.355393,,,,
38201642,32.60439,-85.490392,,,,
34311218,26.002778,-80.224167,,,,
31074609,39.11187,-76.781086,,,,
32229682,40.644579,-73.947956,,,,
14494003,40.808661,-73.944176,,,,
42142005,28.284782,-81.317785,,,,
38463798,28.642075,-81.425336,,,,
42661082,40.864664,-73.892626,,,,
37266535,39.006285,-76.755405,,,,
49179766,40.626879,-73.941464,,,,
81689653,40.75018,-73.971671,,,,
31803712,32.034959,-97.095256,,,,
61835585,39.004714,-76.748186,,,,
9095492,43.176897,-77.786867,,,,
36415813,40.763581,-74.217608,,,,
18164038,40.709671,-73.590034,,,,
61155041,33.965566,-118.114597,,,,
76843336,40.828703,-73.880274,,,,
33753418,40.824625,-73.93073,,,,
23587895,40.740238,-74.047575,,,,
23378853,41.832618,-71.351452,,,,
43657549,34.221436,-119.209594,,,,
21522766,40.764289,-73.986926,,,,
19925327,34.103167,-118.272922,,,,
22849872,38.803095,-77.071471,,,,
42264913,40.685425,-74.099847,,,,
24430930,40.705518,-74.004039,,,,
38742355,34.090904,-118.383558,,,,
11323732,45.503091,-122.657094,,,,
48185742,35.113171,-82.08532,,,,
34802007,41.51705,-81.517339,,,,
53954276,40.77284,-74.033048,,,,
39602522,43.214963,-70.893066,,,,
32604559,39.602333,-82.932592,,,,
61812871,33.677561,-84.194412,,,,
21702384,34.132333,-83.907031,,,,
25850315,33.663571,-80.119958,,,,
21710565,25.6887,-80.355658,,,,
37177697,28.078626,-80.630203,,,,
36579682,40.801596,-73.917299,,,,
20028475,40.778173,-74.238244,,,,
72657254,33.654017,-84.49955,,,,
71264615,39.709681,-104.963638,,,,
38537576,33.842662,-84.362839,,,,
14420331,38.868803,-77.17908,,,,
22595948,34.2536,-118.554351,,,,
20457837,33.849204,-118.235595,,,,
29780335,43.185415,-75.350445,,,,
42248560,33.92811,-84.272338,,,,
54454641,38.800416,-76.958398,,,,
23608862,40.80181,-73.950869,,,,
21457268,32.679637,-114.681968,,,,
22895678,34.089814,-118.38592,,,,
19933558,28.630195,-81.207017,,,,
32876265,32.3541,-90.308704,,,,
65107812,40.643979,-73.589802,,,,
18172282,40.21678,-74.801996,,,,
21186940,34.049613,-118.258989,,,,
18647424,33.847193,-117.239477,,,,
30599555,33.719764,-84.425918,,,,
75377028,40.663073,-73.773933,,,,
40137110,34.097696,-118.131116,,,,
28821894,40.627265,-73.926379,,,,
87026619,45.344591,-79.233272,,,,
58149266,37.092887,-76.398582,,,,
28223891,38.879367,-77.128872,,,,
23513492,30.408954,-84.232706,,,,
19573141,42.158604,-71.069934,,,,
56428950,35.475412,-79.186839,,,,
21627289,38.976855,-76.934646,,,,
34662808,25.93023,-80.198517,,,,
63629721,38.798815,-76.915858,,,,
34517436,33.92974,-117.49651,,,,
18860445,40.684086,-73.882735,,,,
46500255,39.349823,-76.582597,,,,
18581921,40.511437,-74.539178,,,,
16495003,39.084429,-84.508478,,,,
97512518,41.355333,-72.931932,,,,
17746342,33.72649,-117.840929,,,,
50460144,40.664452,-73.75979,,,,
26831273,40.6862,-73.953686,,,,
22063531,32.40233,-110.961084,,,,
52343197,38.434062,-121.333966,,,,
24586676,40.750998,-73.568672,,,,
23691678,33.387984,-112.187113,,,,
16373035,29.389486,-98.397606,,,,
18958778,37.29857,-80.03882,,,,
30067131,32.30703,-106.74194,,,,
63867324,41.366228,-72.006755,,,,
608703,34.034484,-118.476133,,,,
21531072,38.65036,-77.295219,,,,
23710147,30.268641,-97.721991,,,,
43076037,33.944714,-117.380136,,,,
26683847,39.721144,-84.115936,,,,
32508360,36.793833,-76.424346,,,,
15731145,38.851315,-94.670563,,,,
11916042,45.494295,-73.567235,,,,
29440955,29.813336,-95.503323,,,,
32475598,41.517654,-81.561866,,,,
37022159,35.95273,-78.921841,,,,
36806354,33.98174,-118.450184,,,,
34328368,40.168587,-74.85927,,,,
24685014,40.817064,-73.945413,,,,
25217495,25.896595,-80.387336,,,,
57567704,35.987061,-115.173381,,,,
22415833,37.305321,-78.41248,,,,
45918682,32.654064,-96.713695,,,,
24830026,34.745749,-92.353494,,,,
47548893,34.297694,-118.421676,,,,
68225502,38.463323,-77.409031,,,,
16667045,38.908253,-77.040946,,,,
38254079,33.758963,-84.759949,,,,
41454050,26.138739,-80.182003,,,,
17205733,40.622132,-74.446864,,,,
41016401,34.01028,-118.26815,,,,
32303593,40.648846,-73.86948,,,,
27527658,33.795617,-118.166463,,,,
35326443,37.649956,-77.621167,,,,
30280172,38.920812,-77.022269,,,,
57117165,40.451785,-79.944504,,,,
26667502,32.982889,-117.229022,,,,
29116911,35.602274,-97.579953,,,,
35260916,34.717504,-92.241129,,,,
20023797,39.910033,-75.43305,,,,
22047223,40.77485,-73.8226,,,,
23538168,40.626274,-74.211659,,,,
48253438,40.911691,-73.776337,,,,
33262079,45.248422,-93.815642,,,,
30312960,35.308744,-81.185553,,,,
27282674,39.911543,-75.170979,,,,
21400066,40.799662,-73.469124,,,,
36456964,34.113143,-118.336313,,,,
61766742,44.761959,-85.599299,,,,
28264967,36.865599,-76.179356,,,,
26336343,40.669365,-73.923821,,,,
26015627,40.883191,-73.879169,,,,
14547074,40.067086,-74.969476,,,,
39929603,33.217862,-96.652002,,,,
33114644,38.946641,-76.962709,,,,
75487778,33.846737,-117.239883,,,,
22628888,40.500712,-78.395616,,,,
28289563,28.515175,-81.391826,,,,
49728028,36.138796,-115.083364,,,,
25496093,33.723911,-84.201573,,,,
33278496,38.872899,-77.429856,,,,
26970657,40.821529,-73.867502,,,,
25250785,42.360074,-88.109398,,,,
25160227,42.843884,-85.519947,,,,
24807974,40.746813,-74.229018,,,,
19370396,39.750167,-75.552077,,,,
26077736,40.686218,-73.938007,,,,
23128617,40.858052,-73.899569,,,,
42822641,41.742158,-81.222169,,,,
17946375,25.775649,-80.190541,,,,
73992748,43.010751,-74.908654,,,,
33448370,34.126065,-118.213153,,,,
48278062,40.693846,-73.742387,,,,
76646959,26.141044,-80.321459,,,,
39430704,40.739617,-73.938522,,,,
29868467,39.162493,-77.178262,,,,
55552564,35.176954,-106.581934,,,,
29927989,33.984787,-118.266863,,,,
72534582,34.80462,-82.60134,,,,
14428727,42.285839,-82.967428,,,,
70715960,33.581904,-84.366094,,,,
73280057,33.880619,-118.324004,,,,
75901498,37.572236,-77.401731,,,,
34632206,33.771272,-84.08814,,,,
13797952,34.102056,-118.273096,,,,
41142849,32.974331,-96.710481,,,,
56903435,34.023342,-117.336895,,,,
26552902,40.230816,-74.778612,,,,
26659937,37.548407,-77.454878,,,,
67719166,40.656989,-73.96134,,,,
32295498,40.712902,-73.754222,,,,
31623755,33.760408,-84.375638,,,,
70781516,40.687019,-73.935283,,,,
25779298,40.81132,-73.947165,,,,
64621134,40.676375,-73.912532,,,,
20179538,33.752958,-84.346796,,,,
23018595,38.67881,-121.26291,,,,
39307860,33.594104,-112.127391,,,,
59397902,33.856827,-118.026995,,,,
53445049,27.26478,-80.360784,,,,
51350104,33.545596,-84.426319,,,,
33253977,40.674101,-73.793177,,,,
23145050,35.205366,-80.878229,,,,
19663451,41.358665,-74.286246,,,,
66234972,25.776356,-80.134089,,,,
19409501,35.58486,-78.118001,,,,
23096584,40.762031,-74.2269,,,,
28060256,37.251797,-121.838818,,,,
46331664,33.347318,-111.955852,,,,
31075200,36.316485,-119.74076,,,,
54618723,39.277526,-84.425033,,,,
16681572,40.648205,-80.042704,,,,
69684326,40.324804,-79.708458,,,,
37210727,37.657889,-120.99461,,,,
19950184,43.565478,-79.738388,,,,
17760700,40.059754,-82.957821,,,,
19303021,33.952504,-117.384054,,,,
20064878,25.88937,-80.156893,,,,
56025533,37.970691,-122.047026,,,,
29010545,36.75713,-76.110875,,,,
26364530,40.715472,-73.900202,,,,
24808051,40.388151,-74.333126,,,,
24658366,33.579522,-84.41823,,,,
18422889,45.492344,-122.623361,,,,
15207032,41.736917,-86.148569,,,,
22522490,32.94576,-112.721779,,,,
58676700,33.797545,-84.368079,,,,
33057898,30.40009,-97.65401,,,,
24619646,40.027623,-75.191517,,,,
28953215,33.896767,-118.366444,,,,
55003776,39.927066,-83.043021,,,,
21711489,34.64694,-92.433797,,,,
79284868,40.684168,-73.64655,,,,
27265670,34.09112,-118.344906,,,,
27115969,33.29768,-117.349616,,,,
46795400,28.511493,-81.304768,,,,
45017737,38.688009,-77.386713,,,,
52071050,39.143329,-77.214628,,,,
27750850,36.177869,-86.777687,,,,
27298446,38.593411,-90.214711,,,,
33419587,32.851521,-96.771865,,,,
22891152,38.905566,-77.031696,,,,
51681048,34.100542,-118.33224,,,,
40030659,40.6913,-73.915803,,,,
75172502,40.742987,-73.62247,,,,
20195991,38.253508,-85.65011,,,,
38980712,33.821759,-117.969905,,,,
14682778,34.04014,-83.922754,,,,
16638867,33.874255,-118.062,,,,
23543404,40.681491,-73.728607,,,,
15328013,32.780402,-117.080972,,,,
20736678,28.288913,-82.171408,,,,
24976058,33.925118,-118.328955,,,,
14527145,40.745265,-74.266316,,,,
57576108,41.00029,-75.325077,,,,
28920493,42.262849,-83.590148,,,,
19163824,40.739058,-73.98864,,,,
34015921,34.023334,-117.252629,,,,
20859571,33.459817,-112.103753,,,,
14895797,40.862053,-74.201409,,,,
75874761,36.713358,-121.646897,,,,
34787773,40.673931,-73.727377,,,,
18999994,34.080312,-118.32691,,,,
86050155,41.745921,-72.638619,,,,
35282055,28.097313,-81.614065,,,,
19513316,40.86897,-74.116017,,,,
31025854,34.213806,-79.781566,,,,
26503871,40.58739,-74.22577,,,,
18582209,42.461052,-83.193518,,,,
27992523,39.818061,-74.944751,,,,
22743749,42.689714,-73.83932,,,,
33204001,32.635106,-117.071534,,,,
56199881,34.140051,-118.381946,,,,
66169589,26.274261,-80.188871,,,,
35495917,42.446965,-83.077834,,,,
18380694,34.009558,-118.299809,,,,
21064398,45.523388,-122.698393,,,,
39176911,42.218043,-71.488649,,,,
27134672,42.49399,-83.00708,,,,
48474833,32.975057,-97.131868,,,,
18107091,39.939517,-75.244825,,,,
55855828,38.728117,-104.735295,,,,
30763733,47.565808,-122.650072,,,,
20196059,29.792941,-95.217354,,,,
11520732,33.878958,-84.256979,,,,
37502074,40.694726,-89.605925,,,,
22104799,40.762213,-74.044166,,,,
20417248,33.669272,-117.769037,,,,
75819745,40.668395,-73.504139,,,,
35736290,40.258781,-74.048678,,,,
34982627,40.822051,-73.891353,,,,
43567844,33.702391,-84.254829,,,,
29117157,27.85935,-82.327749,,,,
89336553,34.128108,-117.306963,,,,
32601895,42.34257,-71.851271,,,,
29622738,40.752303,-74.193219,,,,
33775703,34.127312,-118.033359,,,,
31623919,38.922875,-77.007878,,,,
21973745,32.45224,-94.70656,,,,
19294963,39.074278,-84.519735,,,,
20890324,37.819399,-122.254538,,,,
36735733,40.692948,-73.750587,,,,
42814198,35.344395,-97.519056,,,,
75098871,38.810533,-76.962315,,,,
30051068,25.762924,-80.196028,,,,
15823317,32.538423,-84.964679,,,,
37849856,29.717857,-95.339715,,,,
32316093,34.068802,-81.161699,,,,
3874151,44.605393,-75.692998,,,,
33584259,37.431527,-121.889639,,,,
31107845,40.434082,-74.126373,,,,
15616775,37.092139,-81.812415,,,,
15362825,39.170106,-84.547445,,,,
35515147,33.963749,-80.950476,,,,
61025036,36.73148,-108.209056,,,,
27536142,29.763321,-95.387751,,,,
73267569,36.999343,-76.396668,,,,
27271640,43.698546,-79.294595,,,,
70825620,40.674726,-73.876308,,,,
40049795,40.661414,-74.21684,,,,
63228693,39.156997,-84.62941,,,,
73894679,29.737576,-95.784359,,,,
16224653,33.384685,-111.82921,,,,
14551834,44.861685,-93.288579,,,,
51656920,36.117584,-115.171226,,,,
16124701,35.1087,-111.718008,,,,
39406368,40.682617,-73.87611,,,,
72182561,32.071028,-81.106276,,,,
14461731,35.838278,-86.447264,,,,
68307748,40.147574,-88.245904,,,,
17959718,29.495717,-98.571662,,,,
25283367,40.552929,-74.319681,,,,
30313256,34.053093,-118.390778,,,,
